jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
California,US-CA,California CPRA,Citation not found,"§ 7922, Gov. Code § 7922",Fee Structure,: Prohibited for standard requests,: Prohibited for standard requests,No specific conditions stated,Extracted from Allowable Costs (Gov. Code § 7922.570),2025-09-26T13:52:18.288516
California,US-CA,California CPRA,Citation not found,"§ 7922, Gov. Code § 7922",Fee Structure,: Cost of copying to electronic medium,: Cost of copying to electronic medium,No specific conditions stated,Extracted from Allowable Costs (Gov. Code § 7922.570),2025-09-26T13:52:18.288521
California,US-CA,California CPRA,Citation not found,"§ 7922, Gov. Code § 7922",Fee Structure,: May charge for specialized database queries,: May charge for specialized database queries,: May charge for specialized database queries,Extracted from Allowable Costs (Gov. Code § 7922.570),2025-09-26T13:52:18.288527
California,US-CA,California CPRA,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit request in writing (email acceptable","### Phase 1: Request Submission
**Requester Actions:**
- Submit request in writing (email acceptable)
- Reasonably describe records sought
- Specify preferred format (electronic/paper)
- Include contact information","### Phase 1: Request Submission
**Requester Actions:**
- Submit request in writing (email acceptable)
- Reasonably describe records sought
- Specify preferred format (electronic/paper)
- Include contact information",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.288553
California,US-CA,California CPRA,Citation not found,See statute,Request Process,"**Agency Actions:**
- Acknowledge receipt (best practice within 3 days)
- Assign tracking number if ","**Agency Actions:**
- Acknowledge receipt (best practice within 3 days)
- Assign tracking number if available
- Begin immediate assessment of request","**Agency Actions:**
- Acknowledge receipt (best practice within 3 days)
- Assign tracking number if available
- Begin immediate assessment of request",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.288554
California,US-CA,California CPRA,Citation not found,See statute,Request Process,"### Phase 2: Processing and Determination
**Agency Actions:**
- Locate and review responsive records","### Phase 2: Processing and Determination
**Agency Actions:**
- Locate and review responsive records
- Apply exemptions with specificity
- Prepare fee estimate if over $25
- Consult with affected parties if needed","### Phase 2: Processing and Determination
**Agency Actions:**
- Locate and review responsive records
- Apply exemptions with specificity
- Prepare fee estimate if over $25
- Consult with affected parties if needed",Extracted from Phase 2: Processing and Determination,2025-09-26T13:52:18.288576
California,US-CA,California CPRA,Citation not found,See statute,Request Process,"**10-Day Determination Requirements:**
- Inform requester of records found
- Specify which records w","**10-Day Determination Requirements:**
- Inform requester of records found
- Specify which records will be released/withheld
- Cite specific exemptions with justification
- Provide fee estimate and payment instructions","**10-Day Determination Requirements:**
- Inform requester of records found
- Specify which records will be released/withheld
- Cite specific exemptions with justification
- Provide fee estimate and payment instructions",Extracted from Phase 2: Processing and Determination,2025-09-26T13:52:18.288577
California,US-CA,California CPRA,Citation not found,See statute,General Rights,"### Phase 3: Production
**Release Timeline:**","### Phase 3: Production
**Release Timeline:**",No specific conditions stated,Extracted from Phase 3: Production,2025-09-26T13:52:18.288591
California,US-CA,California CPRA,Citation not found,See statute,General Rights,": ""Promptly"" - typically within days of determination",": ""Promptly"" - typically within days of determination",No specific conditions stated,Extracted from Phase 3: Production,2025-09-26T13:52:18.288599
California,US-CA,California CPRA,Citation not found,See statute,General Rights,"**Format Requirements:**
- Electronic records provided electronically unless requester specifies oth","**Format Requirements:**
- Electronic records provided electronically unless requester specifies otherwise
- Redactions must be clearly marked
- Index of withheld records (if voluminous)","**Format Requirements:**
- Electronic records provided electronically unless requester specifies otherwise
- Redactions must be clearly marked
- Index of withheld records (if voluminous)",Extracted from Phase 3: Production,2025-09-26T13:52:18.288606
California,US-CA,California CPRA,Citation not found,See statute,Appeal Rights,"### Phase 4: Appeal Process
**Petition for Mandamus:**","### Phase 4: Appeal Process
**Petition for Mandamus:**",No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.288618
California,US-CA,California CPRA,Citation not found,See statute,Appeal Rights,: Superior Court in county where agency located,: Superior Court in county where agency located,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.288624
California,US-CA,California CPRA,Citation not found,See statute,Appeal Rights,: No specific deadline but prompt filing advised,: No specific deadline but prompt filing advised,: No specific deadline but prompt filing advised,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.288628
California,US-CA,California CPRA,Citation not found,See statute,Appeal Rights,: Agency burden to justify withholding,: Agency burden to justify withholding,: Agency burden to justify withholding,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.288632
California,US-CA,California CPRA,Citation not found,See statute,Appeal Rights,: Court may order release and award attorney fees,: Court may order release and award attorney fees,: Court may order release and award attorney fees,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.288636
California,US-CA,California CPRA,Citation not found,"§ 7922, Gov. Code § 7922",Fee Structure,### Attorney Fees (Gov,"### Attorney Fees (Gov. Code § 7922.580)
**Entitlement Standards:**
- Requester substantially prevailed
- Lawsuit was necessary to obtain records
- Agency's position was not substantially justified","Code § 7922.580)
**Entitlement Standards:**
- Requester substantially prevailed
- Lawsuit was necessary to obtain records
- Agency's position was not substantially justified",Extracted from Attorney Fees (Gov. Code § 7922.580),2025-09-26T13:52:18.288673
California,US-CA,California CPRA,Citation not found,"§ 7922, Gov. Code § 7922",Fee Structure,"**Fee Calculation:**
- Reasonable hourly rates for qualified counsel
- Hours reasonably expended on ","**Fee Calculation:**
- Reasonable hourly rates for qualified counsel
- Hours reasonably expended on case
- Statutory cap: $1,500 for cases under $1,000 in value","**Fee Calculation:**
- Reasonable hourly rates for qualified counsel
- Hours reasonably expended on case
- Statutory cap: $1,500 for cases under $1,000 in value",Extracted from Attorney Fees (Gov. Code § 7922.580),2025-09-26T13:52:18.288674
